temp736.dat	10.1.10.15
temp0452.dat	10.1.10.15
temp609.dat	10.1.10.15
temp0768.dat	10.1.10.15
temp953.dat	10.1.10.15
temp0119.dat	10.1.10.15
temp616.dat	10.1.10.15
temp0788.dat	10.1.10.15
temp679.dat	10.1.10.15
temp906.dat	10.1.10.15
temp0744.dat	10.1.10.15
temp554.dat	10.1.10.15
temp0387.dat	10.1.10.15
temp493.dat	10.1.10.15
temp391.dat	10.1.10.15
temp444.dat	10.1.10.15
temp004.dat	10.1.10.15
temp150.dat	10.1.10.15
temp0061.dat	10.1.10.15
temp0702.dat	10.1.10.15
temp0025.dat	10.1.10.15
temp0141.dat	10.1.10.15
temp0918.dat	10.1.10.15
temp379.dat	10.1.10.15
temp054.dat	10.1.10.15
temp599.dat	10.1.10.15
temp601.dat	10.1.10.15
temp0711.dat	10.1.10.15
temp147.dat	10.1.10.15
temp662.dat	10.1.10.15
temp0588.dat	10.1.10.15
temp351.dat	10.1.10.15
temp194.dat	10.1.10.15
temp357.dat	10.1.10.15
temp0120.dat	10.1.10.15
temp0080.dat	10.1.10.15
temp0976.dat	10.1.10.15
temp0229.dat	10.1.10.15
temp651.dat	10.1.10.15
temp0580.dat	10.1.10.15
temp0705.dat	10.1.10.15
temp540.dat	10.1.10.15
temp870.dat	10.1.10.15
temp0482.dat	10.1.10.15
temp548.dat	10.1.10.15
temp971.dat	10.1.10.15
temp810.dat	10.1.10.15
temp0730.dat	10.1.10.15
temp226.dat	10.1.10.15
temp963.dat	10.1.10.15
temp298.dat	10.1.10.15
temp0683.dat	10.1.10.15
temp338.dat	10.1.10.15
temp0520.dat	10.1.10.15
temp587.dat	10.1.10.15
temp0024.dat	10.1.10.15
temp824.dat	10.1.10.15
temp0162.dat	10.1.10.15
temp808.dat	10.1.10.15
temp364.dat	10.1.10.15
temp224.dat	10.1.10.15
temp791.dat	10.1.10.15
temp835.dat	10.1.10.15
temp0478.dat	10.1.10.15
temp370.dat	10.1.10.15
temp0783.dat	10.1.10.15
temp0014.dat	10.1.10.15
temp0981.dat	10.1.10.15
temp0859.dat	10.1.10.15
temp820.dat	10.1.10.15
temp0034.dat	10.1.10.15
temp923.dat	10.1.10.15
temp0302.dat	10.1.10.15
temp0945.dat	10.1.10.15
temp997.dat	10.1.10.15
temp043.dat	10.1.10.15
temp0207.dat	10.1.10.15
temp440.dat	10.1.10.15
temp0622.dat	10.1.10.15
temp0269.dat	10.1.10.15
temp0550.dat	10.1.10.15
temp0698.dat	10.1.10.15
temp0576.dat	10.1.10.15
temp771.dat	10.1.10.15
temp151.dat	10.1.10.15
temp637.dat	10.1.10.15
temp510.dat	10.1.10.15
temp0977.dat	10.1.10.15
temp0340.dat	10.1.10.15
temp407.dat	10.1.10.15
temp0470.dat	10.1.10.15
temp0277.dat	10.1.10.15
temp191.dat	10.1.10.15
temp0250.dat	10.1.10.15
temp0054.dat	10.1.10.15
temp149.dat	10.1.10.15
temp0167.dat	10.1.10.15
temp0636.dat	10.1.10.15
temp0532.dat	10.1.10.15
temp0348.dat	10.1.10.15
temp0256.dat	10.1.10.15
temp140.dat	10.1.10.15
temp0942.dat	10.1.10.15
temp0438.dat	10.1.10.15
temp389.dat	10.1.10.15
temp0405.dat	10.1.10.15
temp0053.dat	10.1.10.15
temp052.dat	10.1.10.15
temp0910.dat	10.1.10.15
temp0913.dat	10.1.10.15
temp706.dat	10.1.10.15
temp0204.dat	10.1.10.15
temp035.dat	10.1.10.15
temp315.dat	10.1.10.15
temp0606.dat	10.1.10.15
temp007.dat	10.1.10.15
temp0624.dat	10.1.10.15
temp856.dat	10.1.10.15
temp0973.dat	10.1.10.15
temp0338.dat	10.1.10.15
temp331.dat	10.1.10.15
temp0838.dat	10.1.10.15
temp313.dat	10.1.10.15
temp413.dat	10.1.10.15
temp716.dat	10.1.10.15
temp0345.dat	10.1.10.15
temp0235.dat	10.1.10.15
temp285.dat	10.1.10.15
temp0777.dat	10.1.10.15
temp015.dat	10.1.10.15
temp634.dat	10.1.10.15
temp690.dat	10.1.10.15
temp917.dat	10.1.10.15
temp445.dat	10.1.10.15
temp757.dat	10.1.10.15
temp0526.dat	10.1.10.15
temp553.dat	10.1.10.15
temp0872.dat	10.1.10.15
temp0392.dat	10.1.10.15
temp992.dat	10.1.10.15
temp473.dat	10.1.10.15
temp646.dat	10.1.10.15
temp522.dat	10.1.10.15
temp0741.dat	10.1.10.15
temp0902.dat	10.1.10.15
temp488.dat	10.1.10.15
temp264.dat	10.1.10.15
temp399.dat	10.1.10.15
temp578.dat	10.1.10.15
temp368.dat	10.1.10.15
temp182.dat	10.1.10.15
temp720.dat	10.1.10.15
temp106.dat	10.1.10.15
temp0414.dat	10.1.10.15
temp0461.dat	10.1.10.15
temp0775.dat	10.1.10.15
temp765.dat	10.1.10.15
temp0083.dat	10.1.10.15
temp729.dat	10.1.10.15
temp687.dat	10.1.10.15
temp256.dat	10.1.10.15
temp0998.dat	10.1.10.15
temp048.dat	10.1.10.15
temp260.dat	10.1.10.15
temp560.dat	10.1.10.15
temp0515.dat	10.1.10.15
temp0435.dat	10.1.10.15
temp640.dat	10.1.10.15
temp169.dat	10.1.10.15
temp574.dat	10.1.10.15
temp0759.dat	10.1.10.15
temp0940.dat	10.1.10.15
temp0373.dat	10.1.10.15
temp0142.dat	10.1.10.15
temp0891.dat	10.1.10.15
temp0077.dat	10.1.10.15
temp0852.dat	10.1.10.15
temp0163.dat	10.1.10.15
temp711.dat	10.1.10.15
temp0639.dat	10.1.10.15
temp0737.dat	10.1.10.15
temp412.dat	10.1.10.15
temp0307.dat	10.1.10.15
temp0154.dat	10.1.10.15
temp769.dat	10.1.10.15
temp0609.dat	10.1.10.15
temp0833.dat	10.1.10.15
temp629.dat	10.1.10.15
temp0222.dat	10.1.10.15
temp0183.dat	10.1.10.15
temp849.dat	10.1.10.15
temp0543.dat	10.1.10.15
temp342.dat	10.1.10.15
temp617.dat	10.1.10.15
temp012.dat	10.1.10.15
temp449.dat	10.1.10.15
temp659.dat	10.1.10.15
temp0938.dat	10.1.10.15
temp638.dat	10.1.10.15
temp0218.dat	10.1.10.15
temp0176.dat	10.1.10.15
temp0908.dat	10.1.10.15
temp042.dat	10.1.10.15
temp643.dat	10.1.10.15
temp0733.dat	10.1.10.15
temp279.dat	10.1.10.15
temp511.dat	10.1.10.15
temp0753.dat	10.1.10.15
temp0959.dat	10.1.10.15
temp0312.dat	10.1.10.15
temp0173.dat	10.1.10.15
temp0297.dat	10.1.10.15
temp677.dat	10.1.10.15
temp641.dat	10.1.10.15
temp0862.dat	10.1.10.15
temp383.dat	10.1.10.15
temp0724.dat	10.1.10.15
temp230.dat	10.1.10.15
temp432.dat	10.1.10.15
temp097.dat	10.1.10.15
temp778.dat	10.1.10.15
temp0295.dat	10.1.10.15
temp079.dat	10.1.10.15
temp770.dat	10.1.10.15
temp324.dat	10.1.10.15
temp0252.dat	10.1.10.15
temp0843.dat	10.1.10.15
temp0860.dat	10.1.10.15
temp159.dat	10.1.10.15
temp635.dat	10.1.10.15
temp714.dat	10.1.10.15
temp0731.dat	10.1.10.15
temp017.dat	10.1.10.15
temp0390.dat	10.1.10.15
temp519.dat	10.1.10.15
temp999.dat	10.1.10.15
temp0225.dat	10.1.10.15
temp0136.dat	10.1.10.15
temp536.dat	10.1.10.15
temp952.dat	10.1.10.15
temp152.dat	10.1.10.15
temp520.dat	10.1.10.15
temp0033.dat	10.1.10.15
temp957.dat	10.1.10.15
temp137.dat	10.1.10.15
temp948.dat	10.1.10.15
temp582.dat	10.1.10.15
temp0828.dat	10.1.10.15
temp515.dat	10.1.10.15
temp0914.dat	10.1.10.15
temp077.dat	10.1.10.15
temp562.dat	10.1.10.15
temp0810.dat	10.1.10.15
temp0210.dat	10.1.10.15
temp717.dat	10.1.10.15
temp010.dat	10.1.10.15
temp276.dat	10.1.10.15
temp0372.dat	10.1.10.15
test.txt	10.1.10.15
temp427.dat	10.1.10.15
temp0834.dat	10.1.10.15
temp0723.dat	10.1.10.15
temp0635.dat	10.1.10.15
temp094.dat	10.1.10.15
temp803.dat	10.1.10.15
temp382.dat	10.1.10.15
temp893.dat	10.1.10.15
temp0492.dat	10.1.10.15
temp0542.dat	10.1.10.15
temp072.dat	10.1.10.15
temp467.dat	10.1.10.15
temp887.dat	10.1.10.15
temp168.dat	10.1.10.15
temp615.dat	10.1.10.15
temp0400.dat	10.1.10.15
temp0589.dat	10.1.10.15
temp0799.dat	10.1.10.15
temp0378.dat	10.1.10.15
temp0661.dat	10.1.10.15
temp038.dat	10.1.10.15
temp148.dat	10.1.10.15
temp0049.dat	10.1.10.15
temp0013.dat	10.1.10.15
temp985.dat	10.1.10.15
temp061.dat	10.1.10.15
temp0904.dat	10.1.10.15
temp0875.dat	10.1.10.15
temp0871.dat	10.1.10.15
temp0899.dat	10.1.10.15
temp909.dat	10.1.10.15
temp827.dat	10.1.10.15
temp119.dat	10.1.10.15
temp695.dat	10.1.10.15
temp636.dat	10.1.10.15
temp0587.dat	10.1.10.15
temp222.dat	10.1.10.15
temp0303.dat	10.1.10.15
temp0224.dat	10.1.10.15
temp034.dat	10.1.10.15
temp0131.dat	10.1.10.15
temp916.dat	10.1.10.15
temp0098.dat	10.1.10.15
temp762.dat	10.1.10.15
temp0881.dat	10.1.10.15
temp0361.dat	10.1.10.15
temp642.dat	10.1.10.15
temp746.dat	10.1.10.15
temp0726.dat	10.1.10.15
temp0877.dat	10.1.10.15
temp069.dat	10.1.10.15
temp683.dat	10.1.10.15
temp0607.dat	10.1.10.15
temp164.dat	10.1.10.15
temp0051.dat	10.1.10.15
temp725.dat	10.1.10.15
temp795.dat	10.1.10.15
temp855.dat	10.1.10.15
temp0463.dat	10.1.10.15
temp203.dat	10.1.10.15
temp030.dat	10.1.10.15
temp0284.dat	10.1.10.15
temp874.dat	10.1.10.15
temp0849.dat	10.1.10.15
temp025.dat	10.1.10.15
temp691.dat	10.1.10.15
temp0007.dat	10.1.10.15
temp0929.dat	10.1.10.15
temp300.dat	10.1.10.15
temp0093.dat	10.1.10.15
temp0785.dat	10.1.10.15
temp190.dat	10.1.10.15
temp0281.dat	10.1.10.15
temp271.dat	10.1.10.15
temp0800.dat	10.1.10.15
temp0036.dat	10.1.10.15
temp0807.dat	10.1.10.15
temp0516.dat	10.1.10.15
temp0756.dat	10.1.10.15
temp0082.dat	10.1.10.15
temp0062.dat	10.1.10.15
temp0666.dat	10.1.10.15
temp447.dat	10.1.10.15
temp0952.dat	10.1.10.15
temp0445.dat	10.1.10.15
temp0907.dat	10.1.10.15
temp518.dat	10.1.10.15
temp0518.dat	10.1.10.15
temp0424.dat	10.1.10.15
temp0511.dat	10.1.10.15
temp0804.dat	10.1.10.15
temp406.dat	10.1.10.15
temp0243.dat	10.1.10.15
temp0888.dat	10.1.10.15
temp0480.dat	10.1.10.15
temp0383.dat	10.1.10.15
temp0157.dat	10.1.10.15
temp888.dat	10.1.10.15
temp480.dat	10.1.10.15
temp0198.dat	10.1.10.15
temp991.dat	10.1.10.15
temp832.dat	10.1.10.15
temp930.dat	10.1.10.15
temp806.dat	10.1.10.15
temp0301.dat	10.1.10.15
temp0966.dat	10.1.10.15
temp0571.dat	10.1.10.15
temp041.dat	10.1.10.15
temp0364.dat	10.1.10.15
temp201.dat	10.1.10.15
temp207.dat	10.1.10.15
temp0001.dat	10.1.10.15
temp786.dat	10.1.10.15
temp238.dat	10.1.10.15
temp377.dat	10.1.10.15
temp0369.dat	10.1.10.15
temp0750.dat	10.1.10.15
temp167.dat	10.1.10.15
temp0128.dat	10.1.10.15
temp265.dat	10.1.10.15
temp0265.dat	10.1.10.15
temp0674.dat	10.1.10.15
temp0115.dat	10.1.10.15
temp0720.dat	10.1.10.15
temp506.dat	10.1.10.15
temp834.dat	10.1.10.15
temp0841.dat	10.1.10.15
temp124.dat	10.1.10.15
temp983.dat	10.1.10.15
temp0354.dat	10.1.10.15
temp910.dat	10.1.10.15
temp710.dat	10.1.10.15
temp121.dat	10.1.10.15
temp699.dat	10.1.10.15
temp0323.dat	10.1.10.15
temp0178.dat	10.1.10.15
temp0264.dat	10.1.10.15
temp0946.dat	10.1.10.15
temp0160.dat	10.1.10.15
temp498.dat	10.1.10.15
temp266.dat	10.1.10.15
temp0175.dat	10.1.10.15
temp0450.dat	10.1.10.15
temp0672.dat	10.1.10.15
temp0939.dat	10.1.10.15
temp0296.dat	10.1.10.15
temp0194.dat	10.1.10.15
temp671.dat	10.1.10.15
temp0533.dat	10.1.10.15
temp0238.dat	10.1.10.15
temp0774.dat	10.1.10.15
temp819.dat	10.1.10.15
temp0255.dat	10.1.10.15
temp0739.dat	10.1.10.15
temp231.dat	10.1.10.15
temp749.dat	10.1.10.15
temp0697.dat	10.1.10.15
temp570.dat	10.1.10.15
temp0181.dat	10.1.10.15
temp986.dat	10.1.10.15
temp533.dat	10.1.10.15
temp561.dat	10.1.10.15
temp0234.dat	10.1.10.15
temp268.dat	10.1.10.15
temp859.dat	10.1.10.15
temp509.dat	10.1.10.15
temp0684.dat	10.1.10.15
temp237.dat	10.1.10.15
temp111.dat	10.1.10.15
temp605.dat	10.1.10.15
temp0822.dat	10.1.10.15
temp0610.dat	10.1.10.15
temp0985.dat	10.1.10.15
temp0319.dat	10.1.10.15
temp783.dat	10.1.10.15
temp611.dat	10.1.10.15
temp0531.dat	10.1.10.15
temp853.dat	10.1.10.15
temp647.dat	10.1.10.15
temp623.dat	10.1.10.15
temp655.dat	10.1.10.15
temp259.dat	10.1.10.15
temp632.dat	10.1.10.15
temp0935.dat	10.1.10.15
temp807.dat	10.1.10.15
temp0200.dat	10.1.10.15
temp0374.dat	10.1.10.15
temp741.dat	10.1.10.15
temp865.dat	10.1.10.15
temp082.dat	10.1.10.15
temp366.dat	10.1.10.15
temp091.dat	10.1.10.15
temp0876.dat	10.1.10.15
temp299.dat	10.1.10.15
temp487.dat	10.1.10.15
temp568.dat	10.1.10.15
temp0560.dat	10.1.10.15
temp825.dat	10.1.10.15
temp349.dat	10.1.10.15
temp371.dat	10.1.10.15
temp0050.dat	10.1.10.15
temp0305.dat	10.1.10.15
temp648.dat	10.1.10.15
temp0592.dat	10.1.10.15
temp0325.dat	10.1.10.15
temp0960.dat	10.1.10.15
temp0513.dat	10.1.10.15
temp110.dat	10.1.10.15
temp0123.dat	10.1.10.15
temp253.dat	10.1.10.15
temp411.dat	10.1.10.15
temp686.dat	10.1.10.15
temp261.dat	10.1.10.15
temp768.dat	10.1.10.15
temp0745.dat	10.1.10.15
temp619.dat	10.1.10.15
temp489.dat	10.1.10.15
temp0403.dat	10.1.10.15
temp0922.dat	10.1.10.15
temp0990.dat	10.1.10.15
temp0418.dat	10.1.10.15
temp0447.dat	10.1.10.15
temp0393.dat	10.1.10.15
temp661.dat	10.1.10.15
temp163.dat	10.1.10.15
temp656.dat	10.1.10.15
temp0868.dat	10.1.10.15
temp0095.dat	10.1.10.15
temp0937.dat	10.1.10.15
temp0430.dat	10.1.10.15
temp0703.dat	10.1.10.15
temp0680.dat	10.1.10.15
temp059.dat	10.1.10.15
temp0529.dat	10.1.10.15
temp0642.dat	10.1.10.15
temp0508.dat	10.1.10.15
temp0815.dat	10.1.10.15
temp0795.dat	10.1.10.15
temp376.dat	10.1.10.15
temp474.dat	10.1.10.15
temp0233.dat	10.1.10.15
temp0600.dat	10.1.10.15
temp420.dat	10.1.10.15
temp0242.dat	10.1.10.15
temp784.dat	10.1.10.15
temp0127.dat	10.1.10.15
temp0434.dat	10.1.10.15
temp381.dat	10.1.10.15
temp777.dat	10.1.10.15
temp460.dat	10.1.10.15
temp0266.dat	10.1.10.15
temp0351.dat	10.1.10.15
temp805.dat	10.1.10.15
temp0818.dat	10.1.10.15
temp826.dat	10.1.10.15
temp0829.dat	10.1.10.15
temp0581.dat	10.1.10.15
temp0058.dat	10.1.10.15
temp547.dat	10.1.10.15
temp847.dat	10.1.10.15
temp0539.dat	10.1.10.15
temp571.dat	10.1.10.15
temp0016.dat	10.1.10.15
temp850.dat	10.1.10.15
temp676.dat	10.1.10.15
temp425.dat	10.1.10.15
temp0309.dat	10.1.10.15
temp0695.dat	10.1.10.15
temp0226.dat	10.1.10.15
temp0901.dat	10.1.10.15
temp967.dat	10.1.10.15
temp437.dat	10.1.10.15
temp843.dat	10.1.10.15
temp0732.dat	10.1.10.15
temp0186.dat	10.1.10.15
temp0676.dat	10.1.10.15
temp0386.dat	10.1.10.15
temp886.dat	10.1.10.15
temp0258.dat	10.1.10.15
temp0019.dat	10.1.10.15
temp944.dat	10.1.10.15
temp0274.dat	10.1.10.15
temp0667.dat	10.1.10.15
temp0137.dat	10.1.10.15
temp584.dat	10.1.10.15
temp0944.dat	10.1.10.15
temp0763.dat	10.1.10.15
temp0928.dat	10.1.10.15
temp0857.dat	10.1.10.15
temp192.dat	10.1.10.15
temp397.dat	10.1.10.15
temp0471.dat	10.1.10.15
temp0627.dat	10.1.10.15
temp700.dat	10.1.10.15
temp0584.dat	10.1.10.15
temp567.dat	10.1.10.15
temp0453.dat	10.1.10.15
temp358.dat	10.1.10.15
temp0192.dat	10.1.10.15
temp0324.dat	10.1.10.15
temp0932.dat	10.1.10.15
temp0839.dat	10.1.10.15
temp0679.dat	10.1.10.15
temp0437.dat	10.1.10.15
temp0879.dat	10.1.10.15
temp0063.dat	10.1.10.15
temp633.dat	10.1.10.15
temp185.dat	10.1.10.15
temp649.dat	10.1.10.15
temp0552.dat	10.1.10.15
temp0814.dat	10.1.10.15
temp064.dat	10.1.10.15
temp526.dat	10.1.10.15
temp505.dat	10.1.10.15
temp214.dat	10.1.10.15
temp0359.dat	10.1.10.15
temp0651.dat	10.1.10.15
temp0002.dat	10.1.10.15
temp355.dat	10.1.10.15
temp0410.dat	10.1.10.15
temp588.dat	10.1.10.15
temp096.dat	10.1.10.15
temp620.dat	10.1.10.15
temp0199.dat	10.1.10.15
temp333.dat	10.1.10.15
temp0466.dat	10.1.10.15
temp156.dat	10.1.10.15
temp0103.dat	10.1.10.15
temp0203.dat	10.1.10.15
temp915.dat	10.1.10.15
temp0506.dat	10.1.10.15
temp006.dat	10.1.10.15
temp000.dat	10.1.10.15
temp0320.dat	10.1.10.15
temp352.dat	10.1.10.15
temp423.dat	10.1.10.15
temp804.dat	10.1.10.15
temp0143.dat	10.1.10.15
temp0467.dat	10.1.10.15
temp337.dat	10.1.10.15
temp0897.dat	10.1.10.15
temp0406.dat	10.1.10.15
temp945.dat	10.1.10.15
temp812.dat	10.1.10.15
temp0318.dat	10.1.10.15
